date,region,area_code,below10,10to19,20to29,30to39,40to49,50to59,60to69,70to79,80to89,90to99,over100,total_movein,total_moveout,net_move,inner_move,inner_movein,inner_moveout,between_movein,between_moveout,born,born_rate,marriage,marriage_rate,public_vehicle,private_vehicle,commercial_vehicle,total_vehicle
2019-12-01,대구광역시,2700000000,223394,277327,311383,347557,428513,456781,314821,229763,99895,12658,734,29363,32832,-3469,10546,11134,11134,7683,11152,942.0,4.6,1039.0,5.1,3304.0,1134819.0,52031.0,1190154.0
2020-01-01,대구광역시,2700000000,316225,401029,391406,485616,586167,542938,311695,218371,87125,9905,561,27781,29106,-1325,8946,10078,10078,8757,10082,1098.0,5.4,841.0,4.1,3301.0,1136072.0,52116.0,1191489.0
2020-02-01,대구광역시,2700000000,316314,398908,390403,484902,585706,543718,314255,218404,87894,10070,563,31388,34810,-3422,10401,11638,11638,9349,12771,973.0,5.1,735.0,3.8,3286.0,1136463.0,51948.0,1191697.0
2020-03-01,대구광역시,2700000000,316611,397052,391075,483896,583996,544353,318068,218619,88422,10130,558,36165,35181,984,11194,12905,12905,12066,11082,981.0,4.8,753.0,3.7,3414.0,1138776.0,51703.0,1193893.0
2020-04-01,대구광역시,2700000000,316841,395869,391623,483030,583563,545260,319843,218893,88876,10251,553,26826,28545,-1719,9516,10619,10619,6691,8410,992.0,5.0,601.0,3.0,3440.0,1141888.0,51496.0,1196824.0
2020-05-01,대구광역시,2700000000,317119,394583,392375,481828,583304,545821,321553,219332,89333,10363,557,24351,26618,-2267,8647,9802,9802,5902,8169,943.0,4.6,690.0,3.4,3427.0,1142217.0,51574.0,1197218.0
2020-06-01,대구광역시,2700000000,317367,393236,392883,481167,583053,545982,322915,219670,89359,10343,565,27178,28145,-967,9584,10577,10577,7017,7984,946.0,4.8,606.0,3.1,3388.0,1145698.0,51576.0,1200662.0
2020-07-01,대구광역시,2700000000,317584,391675,393047,479963,582988,546402,324373,219814,89723,10357,562,26988,26876,112,9640,10109,10109,7239,7127,1005.0,4.9,645.0,3.2,3360.0,1150009.0,51700.0,1205069.0
2020-08-01,대구광역시,2700000000,317434,390062,393328,479023,582909,546891,326673,219588,90141,10503,568,27297,26926,371,9585,10438,10438,7274,6903,905.0,4.4,594.0,2.9,3393.0,1156866.0,51646.0,1211905.0
2020-09-01,대구광역시,2700000000,317422,388822,393942,478911,582251,547769,329368,218971,90772,10714,581,28632,29824,-1192,10996,11224,11224,6412,7604,957.0,4.8,554.0,2.8,3386.0,1161720.0,51619.0,1216725.0
2020-10-01,대구광역시,2700000000,317638,387422,394192,478579,581879,548836,331900,218503,91203,10756,581,26952,29303,-2351,10674,10728,10728,5550,7901,901.0,4.4,670.0,3.3,3403.0,1161193.0,51393.0,1215989.0
2020-11-01,대구광역시,2700000000,317659,385975,394573,477890,581516,549937,334444,217758,91678,10744,580,30151,32114,-1963,11671,12085,12085,6395,8358,771.0,3.9,739.0,3.7,3443.0,1163027.0,51183.0,1217653.0
2020-12-01,대구광역시,2700000000,317867,384287,394794,476814,580967,551878,337382,216802,92498,10817,596,33539,36635,-3096,12100,12911,12911,8528,11624,721.0,3.5,912.0,4.5,3382.0,1164674.0,51140.0,1219196.0
2021-01-01,대구광역시,2700000000,61777,79023,71032,84790,108255,92243,53512,38464,15914,3112,203,29456,31595,-2139,9952,11099,11099,8405,10544,1001.0,4.9,673.0,3.3,3370.0,1166404.0,51161.0,1220935.0
2021-02-01,대구광역시,2700000000,61958,78847,71152,84913,108563,92464,53887,38472,16035,3121,200,31395,33897,-2502,10333,11973,11973,9089,11591,857.0,4.7,603.0,3.3,3333.0,1167122.0,51118.0,1221573.0
2021-03-01,대구광역시,2700000000,62058,78776,71221,84993,108856,92436,54651,38578,16168,3103,204,30967,33844,-2877,10212,12122,12122,8633,11510,942.0,4.6,676.0,3.3,3324.0,1168295.0,51274.0,1222893.0
2021-04-01,대구광역시,2700000000,62207,78678,71420,85084,109298,92697,54874,38698,16242,3102,205,25138,27429,-2291,8844,9939,9939,6355,8646,906.0,4.6,610.0,3.1,3325.0,1165372.0,51159.0,1219856.0
2021-05-01,대구광역시,2700000000,62274,78518,71740,85098,109550,92955,55185,38892,16323,3112,211,22295,24686,-2391,8011,8609,8609,5675,8066,944.0,4.7,610.0,3.0,3350.0,1162122.0,51281.0,1216753.0
2021-06-01,대구광역시,2700000000,62373,78327,72053,85126,109812,93266,55536,39047,16411,3089,210,21466,23620,-2154,7458,8258,8258,5750,7904,880.0,4.5,644.0,3.3,3400.0,1163034.0,51330.0,1217764.0
2021-07-01,대구광역시,2700000000,62636,78074,72406,85304,110029,93747,55921,39110,16516,3087,208,22869,24618,-1749,7837,8653,8653,6379,8128,921.0,4.5,543.0,2.7,3400.0,1155497.0,51417.0,1210314.0
2021-08-01,대구광역시,2700000000,62786,77853,72661,85374,110230,94144,56244,39197,16673,3073,212,22394,24276,-1882,7543,8225,8225,6626,8508,950.0,4.7,522.0,2.6,3383.0,1156293.0,51472.0,1211148.0
2021-09-01,대구광역시,2700000000,62810,77753,72899,85573,110315,94620,56631,39257,16841,3097,213,21675,22321,-646,6616,7542,7542,7517,8163,893.0,4.6,479.0,2.4,3376.0,1155536.0,51596.0,1210508.0
2021-10-01,대구광역시,2700000000,63018,77591,73124,85710,110436,95096,57088,39289,17004,3093,212,22422,24117,-1695,7652,9243,9243,5527,7222,890.0,4.4,544.0,2.7,3367.0,1155152.0,51417.0,1209936.0
2021-11-01,대구광역시,2700000000,63036,77472,73381,85690,110543,95581,57525,39306,17115,3091,212,25251,27057,-1806,9764,9717,9717,5770,7576,792.0,4.1,619.0,3.2,3380.0,1155884.0,51034.0,1210298.0
2021-12-01,대구광역시,2700000000,63183,77313,73565,85811,110642,96129,57880,39258,17326,3075,213,29433,31620,-2187,11477,10606,10606,7350,9537,685.0,3.4,764.0,3.8,3434.0,1156597.0,51064.0,1211095.0
2022-01-01,대구광역시,2700000000,4594949,5690509,6697247,7654349,8870339,8327348,5112993,3174639,1235667,167160,16382,23172,24337,-1165,7356,8431,8431,7385,8550,1008.0,5.0,602.0,3.0,3442.0,1158447.0,51236.0,1213125.0
2022-02-01,대구광역시,2700000000,4594530,5665911,6686810,7645512,8871018,8343066,5145142,3171550,1247046,168299,16525,27106,29400,-2294,7738,9715,9715,9653,11947,797.0,4.4,576.0,3.2,3436.0,1159490.0,51417.0,1214343.0
2022-03-01,대구광역시,2700000000,4592034,5644241,6701697,7621866,8844571,8365142,5181151,3173936,1258617,169599,16682,26616,26248,368,6938,9275,9275,10403,10035,984.0,4.9,590.0,2.9,3406.0,1160710.0,51660.0,1215776.0
2022-04-01,대구광역시,2700000000,4589971,5625497,6710747,7607280,8840324,8376044,5206008,3172886,1268018,170776,16798,22179,23023,-844,6450,9560,9560,6169,7013,872.0,4.5,634.0,3.3,3409.0,1162124.0,51767.0,1217300.0
2022-05-01,대구광역시,2700000000,4589294,5608884,6717800,7598284,8832331,8383855,5229057,3177608,1275932,171324,16896,21296,22695,-1399,6728,8647,8647,5921,7320,876.0,4.4,642.0,3.2,3401.0,1162799.0,51959.0,1218159.0
2022-06-01,대구광역시,2700000000,4587808,5594214,6723602,7598730,8825116,8388599,5246856,3186495,1279439,171492,16979,19989,20927,-938,6483,7809,7809,5697,6635,747.0,3.8,603.0,3.1,3420.0,1164450.0,51994.0,1219864.0
2022-07-01,대구광역시,2700000000,4585234,5577221,6727852,7599212,8814453,8394799,5264186,3197171,1285312,172098,17080,20914,21814,-900,6626,8494,8494,5794,6694,820.0,4.1,601.0,3.0,3428.0,1166799.0,52497.0,1222724.0
2022-08-01,대구광역시,2700000000,4584589,5560838,6732540,7586710,8811217,8398687,5284007,3209957,1291027,172792,17188,21834,23079,-1245,6882,8267,8267,6685,7930,854.0,4.3,614.0,3.1,3431.0,1167903.0,52789.0,1224123.0
2022-09-01,대구광역시,2700000000,4580953,5541832,6740104,7579392,8803308,8402797,5305289,3221102,1298530,173623,17314,19903,20572,-669,6191,8064,8064,5648,6317,863.0,4.4,506.0,2.6,3435.0,1169179.0,52879.0,1225493.0
2022-10-01,대구광역시,2700000000,4575391,5519802,6748384,7570099,8795490,8408528,5331633,3229523,1306354,174437,17413,20679,21171,-492,6703,8435,8435,5541,6033,848.0,4.2,630.0,3.1,3446.0,1170580.0,52878.0,1226904.0
2022-11-01,대구광역시,2700000000,4570380,5501612,6751641,7557813,8798021,8412800,5354130,3234272,1314485,175051,17477,20439,21106,-667,6544,7939,7939,5956,6623,802.0,4.1,719.0,3.7,3487.0,1172895.0,53066.0,1229448.0
2022-12-01,대구광역시,2700000000,4566168,5481038,6758428,7534140,8797053,8424661,5376421,3239119,1325294,176332,17562,21227,22501,-1274,6377,8135,8135,6715,7989,663.0,3.3,780.0,3.9,3498.0,1173543.0,53142.0,1230183.0
2023-01-01,대구광역시,2700000000,781313,979642,1446530,1665000,1703039,1585781,1044613,583179,194410,29946,5084,22316,22557,-241,5853,8343,8343,8120,8361,905.0,4.5,685.0,3.4,3475.0,1175041.0,53476.0,1231992.0
2023-02-01,대구광역시,2700000000,779133,975522,1444722,1662390,1702392,1585270,1049761,583828,196021,30082,5140,26929,28630,-1701,7271,9680,9680,9978,11679,801.0,4.4,735.0,4.1,3466.0,1175891.0,53696.0,1233053.0
2023-03-01,대구광역시,2700000000,777525,971734,1449162,1655505,1696714,1585521,1055287,585094,197651,30197,5198,24941,26188,-1247,7076,9671,9671,8194,9441,905.0,4.5,694.0,3.5,3476.0,1175987.0,54158.0,1233621.0
2023-04-01,대구광역시,2700000000,776229,967248,1450009,1651517,1694542,1584920,1058292,585577,199040,30374,5231,21224,21927,-703,6584,8760,8760,5880,6583,719.0,3.7,591.0,3.1,3487.0,1176351.0,54477.0,1234315.0
2014-01-01,인천광역시,2800000000,775290,962897,1450036,1648257,1692118,1583410,1060813,586992,200222,30507,5242,31651,30438,1213,9852,9409,9409,12390,11177,2362.0,9.75,1522.0,6.3,3141.0,987550.0,161460.0,1152151.0
2014-02-01,인천광역시,2800000000,774096,959379,1449303,1646557,1690150,1581825,1062651,589380,200671,30502,5281,39921,38241,1680,11856,11659,11659,16406,14726,2192.0,10.01,1363.0,6.2,3150.0,992020.0,163779.0,1158949.0
2014-03-01,인천광역시,2800000000,772511,955224,1448063,1644471,1687369,1580169,1064322,592112,201468,30644,5320,39839,39198,641,13583,11478,11478,14778,14137,2219.0,9.14,1425.0,5.9,3162.0,998368.0,168480.0,1170010.0
2014-04-01,인천광역시,2800000000,770120,951512,1448168,1639332,1684789,1577632,1066148,595073,202274,30716,5347,42157,40672,1485,15516,12456,12456,14185,12700,2246.0,9.55,1356.0,5.8,3184.0,1003897.0,173098.0,1180179.0
2014-05-01,인천광역시,2800000000,768322,947475,1447597,1636492,1682678,1575291,1069049,597742,203421,30860,5364,40270,39047,1223,15510,11787,11787,12973,11750,2118.0,8.71,1607.0,6.6,3188.0,1008894.0,176569.0,1188651.0
2014-06-01,인천광역시,2800000000,765964,942620,1446707,1632960,1680343,1573336,1071842,599905,204696,31007,5411,34348,34489,-141,12955,10235,10235,11158,11299,1955.0,8.31,1388.0,5.9,3197.0,1014208.0,180638.0,1198043.0
2014-07-01,인천광역시,2800000000,763485,938421,1444919,1628185,1679478,1570995,1074277,601083,206035,31011,5444,35812,35290,522,12700,10747,10747,12365,11843,2156.0,8.86,1498.0,6.2,3208.0,1020041.0,186399.0,1209648.0
2014-08-01,인천광역시,2800000000,761314,934205,1442701,1620974,1678172,1570037,1076270,602541,207716,31211,5475,33630,33621,9,12031,9939,9939,11660,11651,2227.0,9.15,1287.0,5.3,3254.0,1024022.0,189894.0,1217170.0
2014-09-01,인천광역시,2800000000,267210,343563,456260,492709,568326,618697,436015,239627,79843,9614,1497,33970,33505,465,12454,10132,10132,11384,10919,2248.0,9.53,1065.0,4.5,3305.0,1028596.0,192638.0,1224539.0
2014-10-01,인천광역시,2800000000,267547,341948,455381,492024,567924,618686,438271,239618,80549,9738,1506,42403,41566,837,16252,12461,12461,13690,12853,2118.0,8.69,1499.0,6.1,3310.0,1034099.0,195192.0,1232601.0
2014-11-01,인천광역시,2800000000,267817,339972,455806,490697,565656,618845,440659,240263,81352,9859,1518,38901,37986,915,15454,11206,11206,12241,11326,1937.0,8.2,1319.0,5.6,3288.0,1039430.0,197704.0,1240422.0
2014-12-01,인천광역시,2800000000,267973,338396,455931,489987,564914,618318,442684,240402,81874,9967,1528,39395,38920,475,14565,11138,11138,13692,13217,2008.0,8.22,1922.0,7.9,3285.0,1043094.0,201106.0,1247485.0
2015-01-01,인천광역시,2800000000,267962,336752,456042,489524,563848,617585,444263,241008,82346,9973,1530,32456,31147,1309,10019,9075,9075,13362,12053,2445.0,10.01,1545.0,6.3,3289.0,1050742.0,203548.0,1257579.0
2015-02-01,인천광역시,2800000000,268054,335253,456073,489429,562851,616761,445405,241603,82507,9990,1536,34172,33805,367,10577,9860,9860,13735,13368,2113.0,9.57,1103.0,5.0,3296.0,1055537.0,205354.0,1264187.0
2015-03-01,인천광역시,2800000000,267991,333691,455887,489380,561534,615997,446634,242439,82939,10057,1546,43579,42936,643,15556,12546,12546,15477,14834,2262.0,9.25,1438.0,5.9,3292.0,1060445.0,206660.0,1270397.0
2015-04-01,인천광역시,2800000000,268088,332082,455920,488866,560869,614765,448014,243602,83353,10087,1559,41033,40321,712,16067,11876,11876,13090,12378,2201.0,9.29,1428.0,6.0,3246.0,1066488.0,208133.0,1277867.0
2015-05-01,인천광역시,2800000000,267983,330282,456018,488149,560034,613615,449407,244812,83849,10107,1565,37958,37419,539,15261,10903,10903,11794,11255,2138.0,8.73,1578.0,6.4,3263.0,1072957.0,210492.0,1286712.0
2015-06-01,인천광역시,2800000000,267745,328490,455887,487137,559154,612345,451348,245590,84382,10143,1568,43446,42430,1016,17038,13584,13584,12824,11808,2011.0,8.48,1438.0,6.1,3258.0,1080734.0,215043.0,1299035.0
2015-07-01,인천광역시,2800000000,267512,327027,455519,485749,558941,611284,452829,246056,84991,10189,1574,42186,40956,1230,15826,13308,13308,13052,11822,2194.0,8.95,1377.0,5.6,3284.0,1087636.0,218974.0,1309894.0
2015-08-01,인천광역시,2800000000,267087,325210,455199,483516,558328,610400,454451,246583,85833,10337,1585,39893,38781,1112,14488,11955,11955,13450,12338,2031.0,8.27,1267.0,5.2,3289.0,1092859.0,221228.0,1317376.0
2015-09-01,인천광역시,2800000000,207855,288139,326664,341615,438685,419891,255804,148668,53871,6079,552,36563,35679,884,13734,11253,11253,11576,10692,2131.0,8.97,1174.0,4.9,3310.0,1099994.0,224079.0,1327383.0
2015-10-01,인천광역시,2800000000,207794,286408,326194,340817,437990,420360,257492,148382,54463,6130,559,42386,41610,776,16488,12486,12486,13412,12636,2118.0,8.62,1381.0,5.6,3325.0,1106022.0,227004.0,1336351.0
2015-11-01,인천광역시,2800000000,207527,284798,326991,339696,435928,421403,259553,148405,55043,6156,559,40391,39760,631,15785,11827,11827,12779,12148,1936.0,8.13,1507.0,6.3,3358.0,1113210.0,230771.0,1347339.0
2015-12-01,인천광역시,2800000000,207358,283642,327574,338822,435344,421572,260937,148082,55579,6192,561,39160,38841,319,14007,11103,11103,14050,13731,1911.0,7.77,1882.0,7.6,3355.0,1119203.0,232649.0,1355207.0
2016-01-01,인천광역시,2800000000,207367,282346,327979,338084,434533,421675,262242,148181,55929,6233,565,30828,30282,546,9894,8648,8648,12286,11740,2285.0,9.31,1324.0,5.4,3372.0,1126969.0,234160.0,1364501.0
2016-02-01,인천광역시,2800000000,207370,281340,328240,337813,434018,421576,263286,148349,56089,6218,565,35544,35133,411,10983,9857,9857,14704,14293,2014.0,8.76,1251.0,5.4,3374.0,1125392.0,237439.0,1366205.0
2016-03-01,인천광역시,2800000000,207284,280104,328774,337643,433238,421796,264200,148706,56317,6223,571,37293,37078,215,12716,10550,10550,14027,13812,2148.0,8.74,1438.0,5.9,3353.0,1127492.0,241111.0,1371956.0
2016-04-01,인천광역시,2800000000,207495,279137,329234,337000,432983,421902,265073,149339,56536,6261,577,34492,33162,1330,12149,10206,10206,12137,10807,2101.0,8.83,1299.0,5.5,3403.0,1133722.0,244034.0,1381159.0
2016-05-01,인천광역시,2800000000,207382,277951,329712,336436,432411,422004,266221,149874,56832,6285,584,36236,35585,651,14056,10223,10223,11957,11306,1974.0,8.02,1432.0,5.8,3396.0,1141036.0,246855.0,1391287.0
2016-06-01,인천광역시,2800000000,207088,276545,330202,335652,431872,422059,267974,150040,57148,6313,591,34349,33998,351,12987,9833,9833,11529,11178,1889.0,7.93,1390.0,5.8,3426.0,1147918.0,250712.0,1402056.0
2016-07-01,인천광역시,2800000000,207080,275447,330147,334992,432014,422091,269153,150183,57503,6334,591,39043,38258,785,15109,12117,12117,11817,11032,2024.0,8.22,1236.0,5.0,3437.0,1147037.0,254124.0,1404598.0
2016-08-01,인천광역시,2800000000,207036,274127,329927,333768,431822,422215,270182,150535,57934,6420,591,41232,40566,666,15361,12330,12330,13541,12875,1956.0,7.94,1341.0,5.4,3455.0,1149944.0,255775.0,1409174.0
2016-09-01,인천광역시,2800000000,271371,323027,402016,455227,516796,494525,258127,142215,55143,8031,717,35784,35177,607,13583,10716,10716,11485,10878,2050.0,8.59,1066.0,4.5,3441.0,1153977.0,258122.0,1415540.0
2016-10-01,인천광역시,2800000000,271264,321689,401688,454631,516767,495610,260218,142312,55616,8077,724,39839,39451,388,15424,11953,11953,12462,12074,1780.0,7.22,1227.0,5.0,3409.0,1158232.0,259999.0,1421640.0
2016-11-01,인천광역시,2800000000,271140,320198,402644,453582,515143,497201,262284,142669,56084,8142,730,40280,40288,-8,15980,12081,12081,12219,12227,1803.0,7.55,1482.0,6.2,3430.0,1164055.0,264205.0,1431690.0
2016-12-01,인천광역시,2800000000,271163,319158,403325,453080,515044,498215,263719,143007,56490,8210,730,36726,36891,-165,13459,10568,10568,12699,12864,1585.0,6.42,1606.0,6.5,3426.0,1169329.0,264618.0,1437373.0
2017-01-01,인천광역시,2800000000,271275,318212,403800,452679,514626,498968,265194,143418,56828,8226,733,29578,29383,195,9453,8322,8322,11803,11608,1985.0,8.02,1349.0,5.5,3400.0,1174584.0,267843.0,1445827.0
2017-02-01,인천광역시,2800000000,271059,317340,404217,452976,514105,499403,266309,143960,56959,8250,736,38606,38956,-350,11791,11003,11003,15812,16162,1732.0,7.75,1211.0,5.4,3402.0,1176519.0,269848.0,1449769.0
2017-03-01,인천광역시,2800000000,270907,316490,404592,453322,513481,500079,267499,144547,57280,8278,742,36433,36448,-15,12376,10195,10195,13862,13877,1900.0,7.67,1363.0,5.5,3439.0,1180027.0,271298.0,1454764.0
2017-04-01,인천광역시,2800000000,270885,315503,404941,452893,513264,500567,268805,145402,57586,8313,743,30495,30441,54,10970,8804,8804,10721,10667,1696.0,7.08,1182.0,4.9,3445.0,1183804.0,274324.0,1461573.0
2017-05-01,인천광역시,2800000000,270701,314471,405483,452643,512809,501030,270131,146097,57978,8343,750,34524,34365,159,13098,9566,9566,11860,11701,1696.0,6.85,1454.0,5.9,3429.0,1185402.0,277081.0,1465912.0
2017-06-01,인천광역시,2800000000,270281,313281,406140,452136,512331,501563,271718,146727,58451,8415,750,31915,31714,201,11618,9118,9118,11179,10978,1696.0,7.07,1216.0,5.1,3459.0,1190413.0,280448.0,1474320.0
2017-07-01,인천광역시,2800000000,269931,312485,406214,451418,512487,501793,273041,147148,58869,8477,750,34014,33887,127,13144,9927,9927,10943,10816,1743.0,7.03,1131.0,4.6,3519.0,1194501.0,284485.0,1482505.0
2017-08-01,인천광역시,2800000000,269510,311493,406622,450143,512174,502587,274298,147609,59356,8523,754,36757,37274,-517,13595,10874,10874,12288,12805,1753.0,7.07,1197.0,4.8,3539.0,1197640.0,284794.0,1485973.0
2017-09-01,인천광역시,2800000000,143317,196160,198961,220365,258514,218016,128128,76555,28586,3883,317,33943,35324,-1381,13079,9840,9840,11024,12405,1786.0,7.44,1058.0,4.4,3606.0,1202149.0,286384.0,1492139.0
2017-10-01,인천광역시,2800000000,143034,195121,198440,220057,258612,218568,128732,76504,28861,3908,316,31642,31514,128,12189,9272,9272,10181,10053,1595.0,6.43,1034.0,4.2,3635.0,1205206.0,288418.0,1497259.0
2017-11-01,인천광역시,2800000000,142712,194187,198932,219051,257796,219605,129353,76661,29057,3943,321,35420,35701,-281,13513,10726,10726,11181,11462,1553.0,6.47,1473.0,6.1,3695.0,1209197.0,291924.0,1504816.0
2017-12-01,인천광역시,2800000000,142509,193524,199514,218516,257653,220095,129776,76669,29267,3971,325,36138,36128,10,12946,10975,10975,12217,12207,1310.0,5.28,1567.0,6.3,3704.0,1212943.0,293672.0,1510319.0
2018-01-01,인천광역시,2800000000,142421,192885,200073,218277,257209,220619,130160,76911,29450,3979,333,42813,40930,1883,14582,13212,13212,15019,13136,1912.0,7.7,1435.0,5.8,3693.0,1219419.0,295147.0,1518259.0
2018-02-01,인천광역시,2800000000,142393,192162,200348,218082,256924,220766,130445,77340,29496,3993,336,43227,42812,415,14611,13965,13965,14651,14236,1675.0,7.5,1051.0,4.7,3695.0,1222092.0,297252.0,1523039.0
2018-03-01,인천광역시,2800000000,142239,191418,200796,217730,256651,221127,130750,77807,29607,4015,341,43841,44621,-780,15851,13774,13774,14216,14996,1759.0,7.1,1312.0,5.3,3705.0,1225889.0,298063.0,1527657.0
